anio,trazabilidad,departamento,tipo,modalidad,contratos,valor,nombre_geojson
2024.0,Departamento único,Quindío,Obra,Licitación pública Obra Publica,1,2812527335.0,QUINDIO
2024.0,Departamento único,Quindío,Obra,Mínima cuantía,1,127427554.0,QUINDIO
2024.0,Departamento único,Quindío,Obra,Selección Abreviada de Menor Cuantía,1,721827224.0,QUINDIO
2024.0,Departamento único,Quindío,Otro,Contratación directa,19,3816531276.0,QUINDIO
2024.0,Departamento único,Quindío,Prestación de servicios,Contratación directa,12,467221000.0,QUINDIO
2024.0,Departamento único,Quindío,Prestación de servicios,Licitación pública,1,1850348849.0,QUINDIO
2024.0,Departamento único,Quindío,Prestación de servicios,Mínima cuantía,1,8426390.0,QUINDIO
2024.0,Departamento único,Quindío,Suministros,Mínima cuantía,1,108528000.0,QUINDIO
2024.0,Departamento único,Risaralda,Consultoría,Concurso de méritos abierto,2,7074462297.0,RISARALDA
2024.0,Departamento único,Risaralda,Consultoría,Mínima cuantía,2,87488324.0,RISARALDA
2024.0,Departamento único,Risaralda,Interventoría,Mínima cuantía,4,255105543.96,RISARALDA
2024.0,Departamento único,Risaralda,Obra,Contratación directa,1,878612737.0,RISARALDA
2024.0,Departamento único,Risaralda,Obra,Mínima cuantía,2,153190938.0,RISARALDA
2024.0,Departamento único,Risaralda,Obra,Selección Abreviada de Menor Cuantía,2,1160231758.0,RISARALDA
2024.0,Departamento único,Risaralda,Otro,Contratación directa,19,3812323277.0,RISARALDA
2024.0,Departamento único,Risaralda,Prestación de servicios,Contratación directa,7,315554236.0,RISARALDA
2024.0,Departamento único,Risaralda,Prestación de servicios,Licitación pública,4,5289959582.0,RISARALDA
2024.0,Departamento único,Risaralda,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,2,2186780318.0,RISARALDA
2024.0,Departamento único,Risaralda,Suministros,Mínima cuantía,1,92458849.0,RISARALDA
2024.0,Departamento único,San Andrés y Providencia,Consultoría,Concurso de méritos abierto,1,2705681238.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2024.0,Departamento único,San Andrés y Providencia,Otro,Contratación directa,2,7285930336.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2024.0,Departamento único,San Andrés y Providencia,Prestación de servicios,Licitación pública,1,1737256500.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2024.0,Departamento único,Santander,Consultoría,Concurso de méritos abierto,4,14287940217.0,SANTANDER
2024.0,Departamento único,Santander,Consultoría,Mínima cuantía,3,259385217.0,SANTANDER
2024.0,Departamento único,Santander,Interventoría,Concurso de méritos abierto,4,1999860480.0,SANTANDER
2024.0,Departamento único,Santander,Obra,Contratación directa,5,1004462143.0,SANTANDER
2024.0,Departamento único,Santander,Obra,Licitación pública Obra Publica,1,41525566062.0,SANTANDER
2024.0,Departamento único,Santander,Obra,Mínima cuantía,3,152158282.55,SANTANDER
2024.0,Departamento único,Santander,Otro,Contratación directa,25,5022664425.0,SANTANDER
2024.0,Departamento único,Santander,Prestación de servicios,Contratación directa,15,638110000.0,SANTANDER
2024.0,Departamento único,Santander,Prestación de servicios,Licitación pública,14,20408308036.0,SANTANDER
2024.0,Departamento único,Sucre,Consultoría,Concurso de méritos abierto,4,8634196009.0,SUCRE
2024.0,Departamento único,Sucre,Interventoría,Mínima cuantía,3,118987465.0,SUCRE
2024.0,Departamento único,Sucre,Obra,Mínima cuantía,4,303593908.09000003,SUCRE
2024.0,Departamento único,Sucre,Obra,Selección Abreviada de Menor Cuantía,2,1061818785.0,SUCRE
2024.0,Departamento único,Sucre,Otro,Contratación directa,15,3150388654.0,SUCRE
2024.0,Departamento único,Sucre,Prestación de servicios,Contratación directa,15,629635000.0,SUCRE
2024.0,Departamento único,Sucre,Prestación de servicios,Licitación pública,1,1430850050.0,SUCRE
2024.0,Departamento único,Sucre,Prestación de servicios,Mínima cuantía,3,70634880.0,SUCRE
2024.0,Departamento único,Sucre,Suministros,Mínima cuantía,2,187895027.0,SUCRE
2024.0,Departamento único,Tolima,Consultoría,Concurso de méritos abierto,1,3089425878.0,TOLIMA
2024.0,Departamento único,Tolima,Consultoría,Mínima cuantía,1,41959400.0,TOLIMA
2024.0,Departamento único,Tolima,Interventoría,Concurso de méritos abierto,4,2532394185.0,TOLIMA
2024.0,Departamento único,Tolima,Interventoría,Mínima cuantía,4,371905410.56,TOLIMA
2024.0,Departamento único,Tolima,Obra,Contratación directa,1,200991913.0,TOLIMA
2024.0,Departamento único,Tolima,Obra,Mínima cuantía,3,203899888.0,TOLIMA
2024.0,Departamento único,Tolima,Obra,Selección Abreviada de Menor Cuantía,5,6196611055.0,TOLIMA
2024.0,Departamento único,Tolima,Otro,Contratación directa,20,4003641289.0,TOLIMA
2024.0,Departamento único,Tolima,Prestación de servicios,Contratación directa,12,462450823.0,TOLIMA
2024.0,Departamento único,Tolima,Prestación de servicios,Licitación pública,1,1281172295.0,TOLIMA
2024.0,Departamento único,Tolima,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,2,2746934384.0,TOLIMA
2024.0,Departamento único,Tolima,Suministros,Mínima cuantía,2,236447784.0,TOLIMA
2024.0,Departamento único,Valle del Cauca,Consultoría,Mínima cuantía,1,29736070.0,VALLE DEL CAUCA
2024.0,Departamento único,Valle del Cauca,Interventoría,Concurso de méritos abierto,1,1100000000.0,VALLE DEL CAUCA
2024.0,Departamento único,Valle del Cauca,Obra,Contratación directa,1,744532516.0,VALLE DEL CAUCA
2024.0,Departamento único,Valle del Cauca,Obra,Licitación pública Obra Publica,3,47170286602.0,VALLE DEL CAUCA
2024.0,Departamento único,Valle del Cauca,Obra,Selección Abreviada de Menor Cuantía,1,765000000.0,VALLE DEL CAUCA
2024.0,Departamento único,Valle del Cauca,Otro,Contratación directa,18,3821946504.0,VALLE DEL CAUCA
2024.0,Departamento único,Valle del Cauca,Prestación de servicios,Contratación directa,11,482630000.0,VALLE DEL CAUCA
2024.0,Departamento único,Vaupés,Interventoría,Mínima cuantía,1,66099000.0,VAUPES
2024.0,Departamento único,Vaupés,Otro,Contratación directa,1,372788371.0,VAUPES
2024.0,Departamento único,Vichada,Consultoría,Mínima cuantía,1,19192320.0,VICHADA
2024.0,Departamento único,Vichada,Otro,Contratación directa,2,501312976.0,VICHADA
2024.0,Multidepartamental,,Arrendamiento de inmuebles,Contratación directa,1,144978336.0,
2024.0,Multidepartamental,,Consultoría,Concurso de méritos abierto,1,1149742300.0,
2024.0,Multidepartamental,,Consultoría,Mínima cuantía,6,275175545.6,
2024.0,Multidepartamental,,Interventoría,Concurso de méritos abierto,12,53758332922.0,
2024.0,Multidepartamental,,Interventoría,Mínima cuantía,2,119628440.0,
2024.0,Multidepartamental,,Obra,Contratación directa,1,4237412990.0,
2024.0,Multidepartamental,,Obra,Licitación pública Obra Publica,12,587830236818.0,
2024.0,Multidepartamental,,Obra,Selección Abreviada de Menor Cuantía,3,2538683708.41,
2024.0,Multidepartamental,,Otro,Contratación directa,10,30856532651.0,
2024.0,Multidepartamental,,Otro,Mínima cuantía,5,646342825.78,
2024.0,Multidepartamental,,Prestación de servicios,Licitación pública,11,15663414621.0,
2024.0,Multidepartamental,,Prestación de servicios,Mínima cuantía,1,178074362.0,
2024.0,Multidepartamental,,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,3,3914091395.0,
2024.0,Multidepartamental,,Prestación de servicios,Selección Abreviada de Menor Cuantía,1,483761683.0,
2024.0,Multidepartamental,,Suministros,Mínima cuantía,3,382796119.0,
2024.0,No territorializable,,Compraventa,Licitación pública,1,19950000000.0,
2024.0,No territorializable,,Compraventa,Mínima cuantía,10,361580873.0,
2024.0,No territorializable,,Compraventa,Selección abreviada subasta inversa,4,3176126579.0,
2024.0,No territorializable,,Consultoría,Concurso de méritos abierto,5,15784657524.0,
2024.0,No territorializable,,Consultoría,Mínima cuantía,1,49670878.36,
2024.0,No territorializable,,Interventoría,Concurso de méritos abierto,33,94062583360.76,
2024.0,No territorializable,,Interventoría,Mínima cuantía,11,1017073478.09,
2024.0,No territorializable,,Obra,Licitación pública Obra Publica,4,300099977779.0,
2024.0,No territorializable,,Obra,Mínima cuantía,10,677221680.5699999,
2024.0,No territorializable,,Obra,Selección Abreviada de Menor Cuantía,11,7517520333.39,
2024.0,No territorializable,,Otro,Contratación directa,7,79422789633.0,
2024.0,No territorializable,,Prestación de servicios,Contratación directa,1108,65507675612.56,
2024.0,No territorializable,,Prestación de servicios,Licitación pública,6,9669149244.0,
2024.0,No territorializable,,Prestación de servicios,Mínima cuantía,6,290012229.0,
2024.0,No territorializable,,Prestación de servicios,Selección Abreviada de Menor Cuantía,1,929265667.0,
2024.0,No territorializable,,Prestación de servicios,Selección abreviada subasta inversa,1,2900000000.0,
2024.0,No territorializable,,Seguros,Licitación pública,1,1932680600.0,
2024.0,No territorializable,,Seguros,Mínima cuantía,1,135705300.0,
2024.0,No territorializable,,Suministros,Mínima cuantía,18,1932495430.0,
2025.0,Departamento único,Amazonas,Obra,Mínima cuantía,1,213375000.0,AMAZONAS
2025.0,Departamento único,Antioquia,Interventoría,Mínima cuantía,1,58738618.0,ANTIOQUIA
2025.0,Departamento único,Antioquia,Obra,Selección Abreviada de Menor Cuantía,1,600000000.0,ANTIOQUIA
2025.0,Departamento único,Antioquia,Prestación de servicios,Contratación directa,9,456978908.0,ANTIOQUIA
2025.0,Departamento único,Antioquia,Suministros,Mínima cuantía,2,238250340.76999998,ANTIOQUIA
2025.0,Departamento único,Atlántico,Interventoría,Concurso de méritos abierto,1,299999935.0,ATLANTICO
2025.0,Departamento único,Atlántico,Obra,Licitación pública Obra Publica,1,2000000000.0,ATLANTICO
2025.0,Departamento único,Atlántico,Obra,Mínima cuantía,2,173951576.0,ATLANTICO
2025.0,Departamento único,Atlántico,Prestación de servicios,Contratación directa,6,250855050.0,ATLANTICO
2025.0,Departamento único,Atlántico,Prestación de servicios,Mínima cuantía,1,9453241.0,ATLANTICO
2025.0,Departamento único,Bolívar,Arrendamiento de inmuebles,Contratación directa,1,23544000.0,BOLIVAR
2025.0,Departamento único,Bolívar,Interventoría,Concurso de méritos abierto,1,154741805.0,BOLIVAR
2025.0,Departamento único,Bolívar,Interventoría,Mínima cuantía,1,87475710.0,BOLIVAR
2025.0,Departamento único,Bolívar,Obra,Selección Abreviada de Menor Cuantía,2,562788025.0,BOLIVAR
2025.0,Departamento único,Bolívar,Otro,Contratación directa,6,1926000000.0,BOLIVAR
2025.0,Departamento único,Bolívar,Prestación de servicios,Contratación directa,7,338027807.9,BOLIVAR
2025.0,Departamento único,Boyacá,Consultoría,Mínima cuantía,1,135980430.0,BOYACA
2025.0,Departamento único,Boyacá,Obra,Mínima cuantía,1,129915965.0,BOYACA
2025.0,Departamento único,Boyacá,Obra,Selección Abreviada de Menor Cuantía,2,562474935.0,BOYACA
2025.0,Departamento único,Boyacá,Otro,Contratación directa,1,33663000000.0,BOYACA
2025.0,Departamento único,Boyacá,Prestación de servicios,Contratación directa,12,608161000.0,BOYACA
2025.0,Departamento único,Boyacá,Suministros,Mínima cuantía,1,140000000.0,BOYACA
2025.0,Departamento único,Caldas,Arrendamiento de inmuebles,Contratación directa,7,250520381.0,CALDAS
2025.0,Departamento único,Caldas,Consultoría,Mínima cuantía,3,287801619.0,CALDAS
2025.0,Departamento único,Caldas,Interventoría,Concurso de méritos abierto,1,600000000.0,CALDAS
2025.0,Departamento único,Caldas,Interventoría,Mínima cuantía,1,129387422.0,CALDAS
2025.0,Departamento único,Caldas,Obra,Licitación pública Obra Publica,3,3150165053.0,CALDAS
2025.0,Departamento único,Caldas,Obra,Mínima cuantía,3,426289894.0,CALDAS
2025.0,Departamento único,Caldas,Prestación de servicios,Contratación directa,6,274260000.0,CALDAS
2025.0,Departamento único,Caquetá,Obra,Mínima cuantía,3,242884467.0,CAQUETA
2025.0,Departamento único,Caquetá,Prestación de servicios,Contratación directa,1,37807500.0,CAQUETA
2025.0,Departamento único,Casanare,Obra,Mínima cuantía,3,314996504.0,CASANARE
2025.0,Departamento único,Casanare,Prestación de servicios,Contratación directa,6,321111500.0,CASANARE
2025.0,Departamento único,Casanare,Prestación de servicios,Mínima cuantía,1,11147837.0,CASANARE
2025.0,Departamento único,Casanare,Suministros,Mínima cuantía,1,142000000.0,CASANARE
2025.0,Departamento único,Cauca,Interventoría,Concurso de méritos abierto,2,2489356155.0,CAUCA
2025.0,Departamento único,Cauca,Interventoría,Mínima cuantía,1,53674694.0,CAUCA
2025.0,Departamento único,Cauca,Obra,Licitación pública Obra Publica,2,8248344055.0,CAUCA
2025.0,Departamento único,Cauca,Obra,Mínima cuantía,2,102364858.0,CAUCA
2025.0,Departamento único,Cauca,Obra,Selección Abreviada de Menor Cuantía,2,663455435.0,CAUCA
2025.0,Departamento único,Cauca,Otro,Contratación directa,2,13288578930.0,CAUCA
2025.0,Departamento único,Cauca,Prestación de servicios,Contratación directa,16,698617067.5,CAUCA
2025.0,Departamento único,Cesar,Interventoría,Concurso de méritos abierto,1,450000000.0,CESAR
2025.0,Departamento único,Cesar,Obra,Licitación pública Obra Publica,1,4050000000.0,CESAR
2025.0,Departamento único,Cesar,Obra,Mínima cuantía,2,206722213.0,CESAR
2025.0,Departamento único,Cesar,Prestación de servicios,Contratación directa,7,342190000.0,CESAR
2025.0,Departamento único,Cesar,Prestación de servicios,Mínima cuantía,1,29633155.0,CESAR
2025.0,Departamento único,Chocó,Consultoría,Concurso de méritos abierto,1,1362265442.0,CHOCO
2025.0,Departamento único,Chocó,Interventoría,Concurso de méritos abierto,1,792866060.0,CHOCO
2025.0,Departamento único,Chocó,Interventoría,Mínima cuantía,1,39111098.0,CHOCO
2025.0,Departamento único,Chocó,Obra,Licitación pública Obra Publica,1,2748762435.0,CHOCO
2025.0,Departamento único,Chocó,Obra,Mínima cuantía,1,128000000.0,CHOCO
2025.0,Departamento único,Chocó,Prestación de servicios,Contratación directa,9,442958850.0,CHOCO
2025.0,Departamento único,Cundinamarca,Interventoría,Concurso de méritos abierto,1,412505496.67,CUNDINAMARCA
2025.0,Departamento único,Cundinamarca,Interventoría,Mínima cuantía,2,106613114.0,CUNDINAMARCA
2025.0,Departamento único,Cundinamarca,Obra,Mínima cuantía,4,373463686.56,CUNDINAMARCA
2025.0,Departamento único,Cundinamarca,Obra,Selección Abreviada de Menor Cuantía,1,600000000.0,CUNDINAMARCA
2025.0,Departamento único,Cundinamarca,Prestación de servicios,Contratación directa,7,406976704.0,CUNDINAMARCA
2025.0,Departamento único,Córdoba,Consultoría,Mínima cuantía,1,142000000.0,CORDOBA
2025.0,Departamento único,Córdoba,Interventoría,Concurso de méritos abierto,2,1724797583.0,CORDOBA
2025.0,Departamento único,Córdoba,Obra,Contratación directa,2,676360423.0,CORDOBA
2025.0,Departamento único,Córdoba,Obra,Licitación pública Obra Publica,1,3600000000.0,CORDOBA
2025.0,Departamento único,Córdoba,Obra,Mínima cuantía,2,216389593.0,CORDOBA
2025.0,Departamento único,Córdoba,Otro,Contratación directa,3,1007519437.0,CORDOBA
2025.0,Departamento único,Córdoba,Prestación de servicios,Contratación directa,11,542477500.0,CORDOBA
2025.0,Departamento único,Córdoba,Prestación de servicios,Licitación pública,4,1451244727.0,CORDOBA
2025.0,Departamento único,Córdoba,Prestación de servicios,Mínima cuantía,6,485958570.8,CORDOBA
2025.0,Departamento único,Córdoba,Suministros,Mínima cuantía,1,8880000.0,CORDOBA
2025.0,Departamento único,Guainía,Consultoría,Concurso de méritos abierto,1,1934142682.0,GUAINIA
2025.0,Departamento único,Guaviare,Obra,Mínima cuantía,1,119731920.46,GUAVIARE
2025.0,Departamento único,Huila,Interventoría,Concurso de méritos abierto,1,1209886033.8,HUILA
2025.0,Departamento único,Huila,Interventoría,Mínima cuantía,1,147344413.0,HUILA
2025.0,Departamento único,Huila,Obra,Mínima cuantía,1,46875806.8,HUILA
2025.0,Departamento único,Huila,Obra,Selección Abreviada de Menor Cuantía,2,1438262042.0,HUILA
2025.0,Departamento único,Huila,Prestación de servicios,Contratación directa,10,495677950.0,HUILA
2025.0,Departamento único,La Guajira,Obra,Mínima cuantía,1,34985262.85,LA GUAJIRA
2025.0,Departamento único,La Guajira,Prestación de servicios,Contratación directa,2,126070000.0,LA GUAJIRA
2025.0,Departamento único,Magdalena,Interventoría,Mínima cuantía,1,58469058.0,MAGDALENA
2025.0,Departamento único,Magdalena,Obra,Mínima cuantía,3,99603601.0,MAGDALENA
2025.0,Departamento único,Magdalena,Otro,Contratación directa,1,3050000000.0,MAGDALENA
2025.0,Departamento único,Magdalena,Prestación de servicios,Contratación directa,10,756879157.5,MAGDALENA
2025.0,Departamento único,Magdalena,Suministros,Mínima cuantía,2,201938332.0,MAGDALENA
2025.0,Departamento único,Meta,Obra,Mínima cuantía,2,184400557.5,META
2025.0,Departamento único,Meta,Prestación de servicios,Contratación directa,7,369752500.0,META
2025.0,Departamento único,Nariño,Consultoría,Concurso de méritos abierto,1,3335984120.0,NARIÑO
2025.0,Departamento único,Nariño,Consultoría,Mínima cuantía,1,114400000.0,NARIÑO
2025.0,Departamento único,Nariño,Interventoría,Mínima cuantía,1,108272793.0,NARIÑO
2025.0,Departamento único,Nariño,Obra,Mínima cuantía,3,320329698.75,NARIÑO
2025.0,Departamento único,Nariño,Prestación de servicios,Contratación directa,2,95487150.0,NARIÑO
2025.0,Departamento único,Norte de Santander,Interventoría,Mínima cuantía,2,123457036.0,NORTE DE SANTANDER
2025.0,Departamento único,Norte de Santander,Obra,Mínima cuantía,3,204077922.0,NORTE DE SANTANDER
2025.0,Departamento único,Norte de Santander,Obra,Selección Abreviada de Menor Cuantía,3,2035969662.0,NORTE DE SANTANDER
2025.0,Departamento único,Norte de Santander,Prestación de servicios,Contratación directa,5,251333000.0,NORTE DE SANTANDER
2025.0,Departamento único,Norte de Santander,Prestación de servicios,Selección Abreviada de Menor Cuantía,2,691530331.0,NORTE DE SANTANDER
2025.0,Departamento único,Putumayo,Obra,Mínima cuantía,3,212348950.0,PUTUMAYO
2025.0,Departamento único,Putumayo,Prestación de servicios,Contratación directa,9,428653000.0,PUTUMAYO
2025.0,Departamento único,Quindío,Obra,Mínima cuantía,2,278984345.0,QUINDIO
2025.0,Departamento único,Quindío,Otro,Mínima cuantía,1,12500000.0,QUINDIO
2025.0,Departamento único,Quindío,Prestación de servicios,Contratación directa,5,270260000.0,QUINDIO
2025.0,Departamento único,Risaralda,Interventoría,Mínima cuantía,1,31750420.0,RISARALDA
2025.0,Departamento único,Risaralda,Obra,Mínima cuantía,1,130000000.0,RISARALDA
2025.0,Departamento único,Risaralda,Obra,Selección Abreviada de Menor Cuantía,2,843083867.0,RISARALDA
2025.0,Departamento único,Risaralda,Prestación de servicios,Contratación directa,4,157837500.0,RISARALDA
2025.0,Departamento único,San Andrés y Providencia,Interventoría,Concurso de méritos abierto,1,1618361920.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2025.0,Departamento único,San Andrés y Providencia,Obra,Licitación pública Obra Publica,1,20381638080.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2025.0,Departamento único,Santander,Consultoría,Concurso de méritos abierto,1,633860720.0,SANTANDER
2025.0,Departamento único,Santander,Consultoría,Mínima cuantía,1,13768347.6,SANTANDER
2025.0,Departamento único,Santander,Interventoría,Concurso de méritos abierto,2,1430078475.0,SANTANDER
2025.0,Departamento único,Santander,Obra,Licitación pública Obra Publica,1,8620000000.0,SANTANDER
2025.0,Departamento único,Santander,Obra,Mínima cuantía,2,126398057.4,SANTANDER
2025.0,Departamento único,Santander,Obra,Selección Abreviada de Menor Cuantía,1,598992800.0,SANTANDER
2025.0,Departamento único,Santander,Prestación de servicios,Contratación directa,14,723479500.0,SANTANDER
2025.0,Departamento único,Santander,Prestación de servicios,Selección Abreviada de Menor Cuantía,2,842423366.0,SANTANDER
2025.0,Departamento único,Sucre,Consultoría,Mínima cuantía,1,105675570.0,SUCRE
2025.0,Departamento único,Sucre,Interventoría,Concurso de méritos abierto,1,1324797583.0,SUCRE
2025.0,Departamento único,Sucre,Interventoría,Mínima cuantía,1,85845153.0,SUCRE
2025.0,Departamento único,Sucre,Obra,Mínima cuantía,2,86897867.0,SUCRE
2025.0,Departamento único,Sucre,Otro,Contratación directa,43,13803000000.0,SUCRE
2025.0,Departamento único,Sucre,Prestación de servicios,Contratación directa,9,454550500.0,SUCRE
2025.0,Departamento único,Sucre,Prestación de servicios,Licitación pública,3,986798204.0,SUCRE
2025.0,Departamento único,Sucre,Prestación de servicios,Mínima cuantía,2,106316130.0,SUCRE
2025.0,Departamento único,Tolima,Interventoría,Mínima cuantía,1,159875471.0,TOLIMA
2025.0,Departamento único,Tolima,Obra,Mínima cuantía,3,299271433.0,TOLIMA
2025.0,Departamento único,Tolima,Obra,Selección Abreviada de Menor Cuantía,2,2573452731.0,TOLIMA
2025.0,Departamento único,Tolima,Prestación de servicios,Contratación directa,10,380850000.0,TOLIMA
2025.0,Departamento único,Valle del Cauca,Interventoría,Concurso de méritos abierto,2,1251054874.0,VALLE DEL CAUCA
2025.0,Departamento único,Valle del Cauca,Obra,Licitación pública Obra Publica,1,43730349093.0,VALLE DEL CAUCA
2025.0,Departamento único,Valle del Cauca,Obra,Selección Abreviada de Menor Cuantía,1,170000000.0,VALLE DEL CAUCA
2025.0,Departamento único,Valle del Cauca,Prestación de servicios,Contratación directa,9,424952500.0,VALLE DEL CAUCA
2025.0,Multidepartamental,,Arrendamiento de inmuebles,Contratación directa,1,93919165.23,
2025.0,Multidepartamental,,Consultoría,Concurso de méritos abierto,3,7292350914.0,
2025.0,Multidepartamental,,Consultoría,Mínima cuantía,1,128592501.0,
2025.0,Multidepartamental,,Interventoría,Concurso de méritos abierto,11,20518733597.0,
2025.0,Multidepartamental,,Obra,Licitación pública Obra Publica,12,180895319438.0,
2025.0,Multidepartamental,,Otro,Contratación directa,1,424551192.0,
2025.0,Multidepartamental,,Prestación de servicios,Mínima cuantía,1,105379132.0,
2025.0,No territorializable,,Compraventa,Mínima cuantía,3,164412770.0,
2025.0,No territorializable,,Compraventa,Selección abreviada subasta inversa,1,305830000.0,
2025.0,No territorializable,,Consultoría,Concurso de méritos abierto,2,1125907734.0,
2025.0,No territorializable,,Decreto 092 de 2017,Contratación régimen especial,1,5435375050.19,
2025.0,No territorializable,,Interventoría,Concurso de méritos abierto,15,30069353288.0,
2025.0,No territorializable,,Interventoría,Mínima cuantía,1,122927000.0,
2025.0,No territorializable,,Obra,Contratación directa,1,163820357667.0,
2025.0,No territorializable,,Obra,Licitación pública Obra Publica,8,116973528960.0,
2025.0,No territorializable,,Obra,Mínima cuantía,8,525438002.0,
2025.0,No territorializable,,Obra,Selección Abreviada de Menor Cuantía,4,3654249490.0,
2025.0,No territorializable,,Otro,Contratación directa,11,73603905114.0,
2025.0,No territorializable,,Otro,Mínima cuantía,1,83157200.0,
2025.0,No territorializable,,Prestación de servicios,Contratación directa,1105,85771256022.66,
2025.0,No territorializable,,Prestación de servicios,Mínima cuantía,1,142202375.0,
2025.0,No territorializable,,Prestación de servicios,Selección abreviada subasta inversa,2,3678980911.0,
2025.0,No territorializable,,Seguros,Licitación pública,1,1559975754.0,
2025.0,No territorializable,,Suministros,Contratación directa,1,7546138663.0,
2025.0,No territorializable,,Suministros,Mínima cuantía,1,142095819.0,
2025.0,No territorializable,,Suministros,Selección abreviada subasta inversa,1,775000000.0,
2026.0,Departamento único,Antioquia,Obra,Licitación pública Obra Publica,1,45524841420.0,ANTIOQUIA
2026.0,Departamento único,Antioquia,Obra,Mínima cuantía,1,49890369.0,ANTIOQUIA
2026.0,Departamento único,Antioquia,Prestación de servicios,Contratación directa,11,491274000.0,ANTIOQUIA
2026.0,Departamento único,Antioquia,Suministros,Mínima cuantía,1,11381211.72,ANTIOQUIA
2026.0,Departamento único,Atlántico,Prestación de servicios,Contratación directa,1,50274000.0,ATLANTICO
2026.0,Departamento único,Atlántico,Prestación de servicios,Mínima cuantía,1,35152600.0,ATLANTICO
2026.0,Departamento único,Bolívar,Obra,Licitación pública Obra Publica,1,145090379104.0,BOLIVAR
2026.0,Departamento único,Bolívar,Obra,Mínima cuantía,1,63919704.0,BOLIVAR
2026.0,Departamento único,Bolívar,Prestación de servicios,Contratación directa,6,285768000.0,BOLIVAR
2026.0,Departamento único,Boyacá,Obra,Mínima cuantía,2,257766370.0,BOYACA
2026.0,Departamento único,Boyacá,Prestación de servicios,Contratación directa,6,246078000.0,BOYACA
2026.0,Departamento único,Caldas,Prestación de servicios,Contratación directa,9,367794000.0,CALDAS
2026.0,Departamento único,Caquetá,Obra,Mínima cuantía,2,197757188.0,CAQUETA
2026.0,Departamento único,Caquetá,Prestación de servicios,Contratación directa,7,313110000.0,CAQUETA
2026.0,Departamento único,Casanare,Obra,Mínima cuantía,2,102213472.0,CASANARE
2026.0,Departamento único,Casanare,Prestación de servicios,Contratación directa,11,486864000.0,CASANARE
2026.0,Departamento único,Casanare,Prestación de servicios,Mínima cuantía,1,5903228.0,CASANARE
2026.0,Departamento único,Cauca,Interventoría,Concurso de méritos abierto,1,24700000000.0,CAUCA
2026.0,Departamento único,Cauca,Obra,Licitación pública Obra Publica,6,1470875412368.0,CAUCA
2026.0,Departamento único,Cauca,Prestación de servicios,Contratación directa,5,240786000.0,CAUCA
2026.0,Departamento único,Cesar,Obra,Contratación directa,1,2665122235.0,CESAR
2026.0,Departamento único,Cesar,Obra,Mínima cuantía,1,98026486.0,CESAR
2026.0,Departamento único,Cesar,Prestación de servicios,Contratación directa,6,275184000.0,CESAR
2026.0,Departamento único,Chocó,Obra,Contratación directa,1,13070896882.0,CHOCO
2026.0,Departamento único,Chocó,Prestación de servicios,Contratación directa,10,445260060.0,CHOCO
2026.0,Departamento único,Cundinamarca,Obra,Mínima cuantía,3,277999237.0,CUNDINAMARCA
2026.0,Departamento único,Cundinamarca,Prestación de servicios,Contratación directa,9,440118000.0,CUNDINAMARCA
2026.0,Departamento único,Córdoba,Consultoría,Concurso de méritos abierto,1,8000000000.0,CORDOBA
2026.0,Departamento único,Córdoba,Interventoría,Concurso de méritos abierto,1,3000000000.0,CORDOBA
2026.0,Departamento único,Córdoba,Obra,Licitación pública Obra Publica,1,86153322331.0,CORDOBA
2026.0,Departamento único,Córdoba,Obra,Mínima cuantía,1,68999821.0,CORDOBA
2026.0,Departamento único,Córdoba,Prestación de servicios,Contratación directa,5,221382000.0,CORDOBA
2026.0,Departamento único,Huila,Obra,Licitación pública Obra Publica,1,70432642564.0,HUILA
2026.0,Departamento único,Huila,Obra,Mínima cuantía,2,78277552.84,HUILA
2026.0,Departamento único,Huila,Prestación de servicios,Contratación directa,2,89964000.0,HUILA
2026.0,Departamento único,La Guajira,Prestación de servicios,Contratación directa,5,193154000.0,LA GUAJIRA
2026.0,Departamento único,Magdalena,Obra,Mínima cuantía,1,9499113.0,MAGDALENA
2026.0,Departamento único,Magdalena,Prestación de servicios,Contratación directa,13,582120000.0,MAGDALENA
2026.0,Departamento único,Meta,Obra,Mínima cuantía,1,89080800.06,META
2026.0,Departamento único,Meta,Prestación de servicios,Contratación directa,6,254016000.0,META
2026.0,Departamento único,Meta,Prestación de servicios,Mínima cuantía,1,35997500.0,META
2026.0,Departamento único,Nariño,Interventoría,Concurso de méritos abierto,2,70684207282.0,NARIÑO
2026.0,Departamento único,Nariño,Interventoría,Mínima cuantía,3,219705368.0,NARIÑO
2026.0,Departamento único,Nariño,Obra,Contratación directa,1,2998942920.0,NARIÑO
